eff,win,p05,pior,cap,w,cuts,eff_por_cap
1.1713723398725397,80.67226890756302,0.8367761598335548,0.826809962915809,1.6160958904109588,"(1, 1, 2, 3)","(64, 74, 84, 92)",0.27815855054353317
1.1588792741826326,76.47058823529412,0.7660830224299393,0.7485904054007821,1.689041095890411,"(1, 1, 3, 0)","(64, 72, 80, 88)",0.23058025875411886
1.1348591099685212,76.47058823529412,0.8231470447730829,0.8048224642053279,1.481164383561644,"(1, 1, 3, 0)","(70, 78, 86, 94)",0.2802765844185637
1.1529052607854557,76.47058823529412,0.7913337267020935,0.7692701359718666,1.6082191780821917,"(1, 1, 3, 0)","(70, 76, 82, 88)",0.25139828912924034
1.1323047054669875,76.47058823529412,0.7917822511295489,0.7759195370319664,1.5811643835616438,"(1, 1, 3, 0)","(64, 74, 84, 92)",0.22765453150477516
1.1660551591532007,78.99159663865547,0.7935142580438119,0.7789014827544904,1.6452054794520548,"(1, 1, 3, 1)","(64, 72, 80, 88)",0.25736786875124523
1.1457229750614781,78.15126050420169,0.8484933789361105,0.8332141694758917,1.4722602739726027,"(1, 1, 3, 1)","(70, 78, 86, 94)",0.30856496532234673
1.1707449298664208,79.83193277310924,0.7664026567118919,0.7500649170443028,1.7102739726027398,"(1, 1, 3, 1)","(64, 70, 76, 82)",0.2403930545853175
1.1630339989916993,78.15126050420169,0.8297134805669466,0.8138703545955148,1.5729452054794522,"(1, 1, 3, 1)","(70, 76, 82, 88)",0.2845542600452851
1.1676370484494443,79.83193277310924,0.7756876700970533,0.762176734519141,1.7476027397260274,"(1, 1, 3, 1)","(58, 68, 78, 86)",0.22423279041336566
1.1532895028063141,78.15126050420169,0.813183874573247,0.7993501554576059,1.5924657534246576,"(1, 1, 3, 1)","(64, 74, 84, 92)",0.2587314151412932
1.1675705635672844,80.67226890756302,0.808402172003522,0.7947399976584666,1.6486301369863015,"(1, 1, 3, 2)","(64, 72, 80, 88)",0.2583453250350952
1.159506797724478,79.83193277310924,0.8514877345999653,0.8428614899165666,1.4856164383561643,"(1, 1, 3, 2)","(70, 78, 86, 94)",0.3284625171759349
1.1793770594276254,81.5126050420168,0.7915693031156189,0.7755680239566066,1.6945205479452055,"(1, 1, 3, 2)","(64, 70, 76, 82)",0.25827466150328704
1.1687177596868223,80.67226890756302,0.8386608398661809,0.8295964059011012,1.5787671232876712,"(1, 1, 3, 2)","(70, 76, 82, 88)",0.2915123421807818
1.1735725361150617,79.83193277310924,0.7911267093448773,0.7752472524646021,1.7352739726027397,"(1, 1, 3, 2)","(58, 68, 78, 86)",0.23606511665392654
1.1587683971822575,79.83193277310924,0.827380888103548,0.8154509901730934,1.6102739726027397,"(1, 1, 3, 2)","(64, 74, 84, 92)",0.26015921423804267
1.1768924017629645,80.67226890756302,0.8165497194990465,0.8026494313870002,1.6674657534246575,"(1, 1, 3, 3)","(64, 72, 80, 88)",0.2650209405581613
1.1630595952514475,79.83193277310924,0.8564522680042648,0.8483274644708412,1.518835616438356,"(1, 1, 3, 3)","(70, 78, 86, 94)",0.3142798799565854
1.1868563554329983,81.5126050420168,0.8016645607611682,0.781930587875673,1.7198630136986301,"(1, 1, 3, 3)","(64, 70, 76, 82)",0.25957210174327067
1.179332075785342,81.5126050420168,0.8440812662617849,0.8332038683924241,1.5928082191780821,"(1, 1, 3, 3)","(70, 76, 82, 88)",0.30251280259572433
